,data,t_media,dayname,somma_polli,feste,fenomeni,Chievo,Hellas,Inter,Italia,Juventus,Lazio,Milan,Napoli
1029,2018-04-20,20,venerdì,28,0,sole,0,0,0,0,0,0,0,0
1030,2018-04-21,20,sabato,32,0,sole,0,0,0,0,0,0,1,0
1031,2018-04-22,20,domenica,30,0,sole,1,0,1,0,1,1,0,1
1032,2018-04-24,19,martedì,24,0,sole,0,0,0,0,0,0,0,0
1033,2018-04-25,20,mercoledì,33,Anniversario della Liberazione,sole,0,0,0,0,0,0,0,0
1034,2018-04-26,20,giovedì,22,0,sole,0,0,0,0,0,0,0,0
1035,2018-04-27,19,venerdì,17,0,sole,0,0,0,0,0,0,0,0
1036,2018-04-28,19,sabato,34,0,sole,1,0,1,0,1,0,0,0
1037,2018-04-29,20,domenica,43,0,sole,0,0,0,0,0,1,1,1
1038,2018-04-30,18,lunedì,24,0,sole,0,0,0,0,0,0,0,0
1039,2018-05-01,15,martedì,34,Festa dei Lavoratori,pioggia ,1,0,1,0,0,0,0,0
1040,2018-05-02,14,mercoledì,27,0,pioggia ,0,0,0,0,0,1,0,0
1041,2018-05-03,17,giovedì,17,0,pioggia temporale ,0,0,0,0,0,0,0,0
1042,2018-05-04,18,venerdì,28,0,pioggia temporale ,0,0,0,0,0,0,0,0
1043,2018-05-05,19,sabato,47,0,sole,0,0,0,0,1,0,1,0
1044,2018-05-06,21,domenica,46,0,pioggia temporale ,0,0,0,0,0,0,0,0
1045,2018-05-08,20,martedì,29,0,pioggia temporale ,0,0,0,0,0,0,0,0
1046,2018-05-09,18,mercoledì,30,0,pioggia temporale ,0,0,0,0,0,0,0,0
1047,2018-05-10,18,giovedì,32,0,pioggia ,0,0,0,0,0,0,0,0
1048,2018-05-11,18,venerdì,44,0,pioggia temporale ,0,0,0,0,0,0,0,0
1049,2018-05-12,21,sabato,33,0,sole,0,0,0,0,0,0,0,0
1050,2018-05-13,19,domenica,40,Festa della Mamma,pioggia temporale ,1,0,0,0,1,1,1,1
1051,2018-05-15,13,martedì,26,0,pioggia ,0,0,0,0,0,0,0,0
1052,2018-05-16,15,mercoledì,26,0,sole,0,0,0,0,0,0,0,0
1053,2018-05-17,16,giovedì,36,0,pioggia temporale ,0,0,0,0,0,0,0,0
1054,2018-05-18,18,venerdì,25,0,pioggia temporale ,0,0,0,0,0,0,0,0
1055,2018-05-19,20,sabato,34,0,sole,0,0,0,0,1,0,0,0
1056,2018-05-20,20,domenica,40,Pentecoste,sole,1,0,1,0,0,1,1,1
1057,2018-05-22,17,martedì,30,0,pioggia ,0,0,0,0,0,0,0,0
1058,2018-05-23,18,mercoledì,31,0,pioggia temporale nebbia ,0,0,0,0,0,0,0,0
1059,2018-05-24,22,giovedì,20,0,sole,0,0,0,0,0,0,0,0
1060,2018-05-25,23,venerdì,39,0,sole,0,0,0,0,0,0,0,0
1061,2018-05-26,24,sabato,37,0,sole,0,0,0,0,0,0,0,0
1062,2018-05-27,24,domenica,45,0,pioggia temporale ,0,0,0,0,0,0,0,0
1063,2018-05-29,23,martedì,30,0,pioggia temporale ,0,0,0,0,0,0,0,0
1064,2018-05-30,23,mercoledì,30,0,pioggia ,0,0,0,0,0,0,0,0
1065,2018-05-31,23,giovedì,28,0,pioggia temporale ,0,0,0,0,0,0,0,0
1066,2018-06-01,25,venerdì,23,0,sole,0,0,0,0,1,1,1,1
1067,2018-06-02,23,sabato,34,Festa della Repubblica,sole,0,0,0,0,0,0,0,0
1068,2018-06-03,24,domenica,42,0,sole,0,0,0,0,0,0,0,0
1069,2018-06-05,23,martedì,24,0,sole,1,0,1,0,0,1,0,1
1070,2018-06-06,23,mercoledì,30,0,sole,0,0,0,0,0,0,0,0
1071,2018-06-07,23,giovedì,32,0,sole,0,0,0,0,0,0,0,0
1072,2018-06-08,21,venerdì,22,0,sole,0,0,0,0,0,0,0,0
1073,2018-06-09,23,sabato,34,0,sole,0,0,0,0,0,0,0,0
1074,2018-06-10,25,domenica,33,0,sole,0,0,0,0,1,0,0,0
1075,2018-06-12,23,martedì,33,0,sole,0,0,0,0,0,0,0,0
1076,2018-06-13,22,mercoledì,18,0,sole,0,0,0,0,0,0,0,0
1077,2018-06-14,23,giovedì,34,0,sole,0,0,0,0,0,0,0,0
1078,2018-06-15,22,venerdì,22,0,sole,0,0,0,0,0,0,0,0
1079,2018-06-16,23,sabato,29,0,sole,0,0,0,0,0,0,0,0
1080,2018-06-17,25,domenica,43,0,sole,0,0,0,0,0,0,0,0
1081,2018-06-19,25,martedì,25,0,sole,0,0,0,0,0,0,0,0
1082,2018-06-20,26,mercoledì,25,0,sole,0,0,0,0,0,0,0,0
1083,2018-06-21,26,giovedì,26,0,sole,0,0,0,0,0,0,0,0
1084,2018-06-22,22,venerdì,26,0,sole,0,0,0,0,0,0,0,0
1085,2018-06-23,21,sabato,32,0,sole,0,0,0,0,0,0,0,0
1086,2018-06-24,21,domenica,39,0,sole,0,0,0,0,0,0,0,0
1087,2018-06-26,22,martedì,29,0,sole,0,0,0,0,0,0,0,0
1088,2018-06-27,21,mercoledì,24,0,sole,0,0,0,0,0,0,0,0
1089,2018-06-28,22,giovedì,23,0,sole,0,0,0,0,0,0,0,0
1090,2018-06-29,25,venerdì,26,0,sole,0,0,0,0,0,0,0,0
1091,2018-06-30,26,sabato,22,0,sole,0,0,0,0,0,0,0,0
1092,2018-07-01,25,domenica,42,0,sole,0,0,0,0,0,0,0,0
1093,2018-07-03,25,martedì,30,0,sole,0,0,0,0,0,0,0,0
1094,2018-07-04,24,mercoledì,25,0,sole,0,0,0,0,1,0,0,0
1095,2018-07-05,26,giovedì,27,0,sole,0,0,0,0,0,0,0,0
1096,2018-07-06,23,venerdì,34,0,sole,0,0,0,0,0,0,0,0
1097,2018-07-07,25,sabato,39,0,sole,0,0,0,0,0,0,0,0
1098,2018-07-08,25,domenica,31,0,sole,0,0,0,0,0,0,0,0
1099,2018-07-10,26,martedì,26,0,sole,1,0,1,0,0,1,1,1
1100,2018-07-11,21,mercoledì,30,0,sole,0,0,0,0,0,0,0,0
1101,2018-07-12,24,giovedì,24,0,sole,0,0,1,0,1,0,0,0
1102,2018-07-13,25,venerdì,26,0,sole,0,0,0,0,0,0,0,0
1103,2018-07-14,27,sabato,34,0,sole,0,0,0,0,0,0,0,0
1104,2018-07-15,26,domenica,47,0,sole,0,0,0,0,0,0,0,0
1105,2018-07-17,24,martedì,27,0,sole,0,0,0,0,0,0,0,0
1106,2018-07-18,26,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
1107,2018-07-19,26,giovedì,25,0,sole,0,0,0,0,0,0,0,0
1108,2018-07-20,26,venerdì,24,0,sole,0,0,0,0,0,0,0,0
1109,2018-07-21,23,sabato,31,0,sole,0,0,0,0,0,0,0,0
1110,2018-07-22,25,domenica,35,0,sole,0,0,0,0,0,0,0,0
1111,2018-07-24,26,martedì,23,0,sole,0,0,0,0,0,0,0,0
1112,2018-07-25,27,mercoledì,24,0,sole,0,0,0,0,0,0,0,0
1113,2018-07-26,25,giovedì,28,0,sole,0,0,0,0,0,0,0,0
1114,2018-07-27,26,venerdì,25,0,sole,0,0,0,0,0,0,0,0
1115,2018-07-28,27,sabato,30,0,sole,0,0,0,0,0,0,0,0
1116,2018-07-29,27,domenica,40,0,sole,0,0,0,0,0,0,0,0
1117,2018-07-31,29,martedì,32,0,sole,0,0,0,0,0,0,0,0
1118,2018-08-01,30,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
1119,2018-08-02,27,giovedì,31,0,sole,0,0,0,0,0,0,0,0
1120,2018-08-03,28,venerdì,27,0,sole,0,0,0,0,0,0,0,0
1121,2018-08-04,28,sabato,32,0,sole,1,0,1,0,0,1,1,1
1122,2018-08-05,29,domenica,37,0,sole,0,0,0,0,0,0,0,0
1123,2018-08-07,28,martedì,25,0,sole,0,0,0,0,0,0,0,0
1124,2018-08-08,27,mercoledì,26,0,sole,0,0,0,0,0,0,0,0
1125,2018-08-09,27,giovedì,31,0,sole,0,0,0,0,0,0,0,0
1126,2018-08-10,25,venerdì,24,0,sole,0,0,0,0,0,0,0,0
1127,2018-08-11,27,sabato,22,0,sole,0,0,0,0,0,0,0,0
1128,2018-08-12,27,domenica,30,0,sole,0,0,0,0,0,1,0,1
1129,2018-08-14,21,martedì,26,0,sole,0,0,0,0,0,0,0,0
1130,2018-08-16,25,giovedì,21,0,sole,0,0,0,0,0,0,0,0
1131,2018-08-17,25,venerdì,25,0,sole,0,0,0,0,0,0,0,0
1132,2018-08-18,26,sabato,17,0,sole,1,0,0,0,1,1,0,1
1133,2018-08-19,28,domenica,27,0,sole,0,0,1,0,0,0,0,0
1134,2018-08-21,28,martedì,31,0,sole,0,0,0,0,0,0,0,0
1135,2018-08-22,27,mercoledì,22,0,sole,0,0,0,0,0,0,0,0
1136,2018-08-23,27,giovedì,22,0,sole,0,0,0,0,0,0,0,0
1137,2018-08-24,26,venerdì,30,0,sole,0,0,0,0,0,0,0,0
1138,2018-08-25,21,sabato,38,0,sole,0,0,0,0,1,1,1,1
1139,2018-08-26,19,domenica,39,0,sole,1,0,1,0,0,0,0,0
1140,2018-08-28,21,martedì,27,0,sole,0,0,0,0,0,0,0,0
1141,2018-08-29,23,mercoledì,29,0,sole,0,0,0,0,0,0,0,0
1142,2018-08-30,24,giovedì,21,0,sole,0,0,0,0,0,0,0,0
1143,2018-08-31,22,venerdì,33,0,sole,0,0,0,0,0,0,1,0
1144,2018-09-01,19,sabato,41,0,pioggia temporale ,0,0,0,0,0,0,0,0
1145,2018-09-02,18,domenica,42,0,pioggia ,0,0,0,0,1,0,0,0
1146,2018-09-04,20,martedì,25,0,sole,0,0,0,0,0,0,0,0
1147,2018-09-05,21,mercoledì,31,0,sole,0,0,0,0,0,0,0,0
1148,2018-09-06,22,giovedì,29,0,pioggia temporale ,0,0,0,0,0,0,0,0
1149,2018-09-07,21,venerdì,32,0,pioggia temporale ,0,0,0,0,0,0,0,0
1150,2018-09-08,22,sabato,36,0,sole,0,0,0,0,0,0,0,0
1151,2018-09-09,22,domenica,35,0,sole,0,0,0,0,0,0,0,0
1152,2018-09-11,23,martedì,25,0,sole,0,0,0,0,0,0,0,0
1153,2018-09-12,25,mercoledì,24,0,sole,1,0,0,0,0,0,1,0
1154,2018-09-13,24,giovedì,35,0,sole,0,0,0,0,0,0,0,0
1155,2018-09-14,23,venerdì,27,0,sole,0,0,0,0,0,0,0,0
1156,2018-09-15,23,sabato,35,0,pioggia temporale ,0,0,1,0,0,0,0,1
1157,2018-09-16,22,domenica,40,0,sole,1,0,0,0,1,1,1,0
1158,2018-09-18,22,martedì,26,0,sole,0,0,0,0,0,0,0,0
1159,2018-09-19,22,mercoledì,37,0,sole,0,0,0,0,0,0,0,0
1160,2018-09-20,23,giovedì,26,0,sole,0,0,0,0,0,0,0,0
1161,2018-09-21,23,venerdì,37,0,sole,0,0,0,0,0,0,0,0
1162,2018-09-22,22,sabato,39,0,sole,0,0,1,0,0,0,0,0
1163,2018-09-23,21,domenica,40,0,sole,1,0,0,0,1,1,1,1
1164,2018-09-25,16,martedì,31,0,sole,0,0,1,0,0,0,0,0
1165,2018-09-26,14,mercoledì,29,0,sole,1,0,0,0,1,1,0,1
1166,2018-09-27,14,giovedì,33,0,sole,0,0,0,0,0,0,1,0
1167,2018-09-28,17,venerdì,40,0,sole,0,0,0,0,0,0,0,0
1168,2018-09-29,20,sabato,36,0,sole,0,0,1,0,1,1,0,1
1169,2018-09-30,17,domenica,46,0,sole,1,0,0,0,0,0,1,0
1170,2018-10-02,14,martedì,24,0,pioggia ,0,0,0,0,0,1,1,1
1171,2018-10-03,14,mercoledì,27,0,sole,1,0,0,0,0,0,0,0
1172,2018-10-04,16,giovedì,27,0,sole,0,0,0,0,0,0,0,0
1173,2018-10-05,16,venerdì,43,0,pioggia ,0,0,0,0,0,0,0,0
1174,2018-10-06,16,sabato,51,0,pioggia ,0,0,0,0,0,0,0,0
1175,2018-10-07,17,domenica,50,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1176,2018-10-09,18,martedì,26,0,sole,0,0,0,0,0,0,0,0
1177,2018-10-10,18,mercoledì,26,0,sole,0,0,0,0,0,0,0,0
1178,2018-10-11,18,giovedì,26,0,sole,0,0,0,0,0,0,0,1
1179,2018-10-12,18,venerdì,40,0,sole,0,0,0,0,0,0,0,0
1180,2018-10-13,17,sabato,37,0,sole,0,0,0,0,0,0,0,0
1181,2018-10-14,17,domenica,37,0,sole,0,0,0,0,0,0,0,0
1182,2018-10-16,16,martedì,30,0,sole,0,0,0,0,0,0,0,0
1183,2018-10-17,17,mercoledì,24,0,pioggia ,0,0,0,0,0,0,0,0
1184,2018-10-18,18,giovedì,25,0,sole,0,0,0,0,0,0,0,0
1185,2018-10-19,17,venerdì,42,0,sole,0,0,0,0,0,0,0,0
1186,2018-10-20,16,sabato,37,0,sole,0,0,0,0,1,0,0,1
1187,2018-10-21,14,domenica,47,0,pioggia ,1,0,1,0,0,1,1,0
1188,2018-10-23,13,martedì,20,0,sole,0,0,0,0,0,0,0,0
1189,2018-10-24,14,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
1190,2018-10-25,15,giovedì,35,0,sole,0,0,0,0,0,0,0,0
1191,2018-10-26,15,venerdì,38,0,pioggia ,0,0,0,0,0,0,0,0
1192,2018-10-27,15,sabato,51,0,pioggia ,0,0,0,0,1,0,0,0
1193,2018-10-28,16,domenica,52,0,pioggia temporale nebbia ,1,0,0,0,0,0,1,1
1194,2018-10-30,13,martedì,24,0,pioggia ,0,0,0,0,0,0,0,0
1195,2018-10-31,13,mercoledì,22,0,sole,0,0,0,0,0,0,1,0
1196,2018-11-01,15,giovedì,46,Ognissanti,pioggia ,0,0,0,0,0,0,0,0
1197,2018-11-02,13,venerdì,34,Giorno dei Morti,pioggia ,1,0,1,0,0,0,0,0
1198,2018-11-03,15,sabato,51,0,sole,0,0,1,0,1,1,1,1
1199,2018-11-04,16,domenica,43,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1200,2018-11-06,16,martedì,31,0,pioggia ,0,0,0,0,0,0,0,0
1201,2018-11-07,15,mercoledì,26,0,pioggia ,0,0,0,0,0,0,0,0
1202,2018-11-08,14,giovedì,35,0,nebbia ,0,0,0,0,0,0,0,0
1203,2018-11-09,12,venerdì,33,0,nebbia ,0,0,0,0,0,0,0,0
1204,2018-11-10,12,sabato,51,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1205,2018-11-11,13,domenica,42,0,pioggia ,1,0,1,0,1,1,1,0
1206,2018-11-13,14,martedì,33,0,nebbia ,0,0,0,0,0,0,0,0
1207,2018-11-14,12,mercoledì,27,0,nebbia ,0,0,0,0,0,0,0,0
1208,2018-11-15,10,giovedì,37,0,nebbia ,0,0,0,0,0,0,0,0
1209,2018-11-16,9,venerdì,40,0,sole,0,0,0,0,0,0,0,0
1210,2018-11-17,8,sabato,45,0,sole,0,0,0,0,0,0,0,0
1211,2018-11-18,6,domenica,45,0,sole,0,0,0,0,0,0,0,0
1212,2018-11-20,5,martedì,24,0,pioggia ,0,0,0,0,0,0,0,0
1213,2018-11-21,6,mercoledì,17,0,sole,0,0,0,0,0,0,0,0
1214,2018-11-22,8,giovedì,35,0,sole,0,0,0,0,0,0,0,0
1215,2018-11-23,8,venerdì,36,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1216,2018-11-24,10,sabato,40,0,pioggia nebbia ,0,0,1,0,1,0,0,0
1217,2018-11-25,10,domenica,42,0,pioggia ,1,0,0,0,0,1,1,1
1218,2018-11-27,10,martedì,33,0,pioggia ,0,0,0,0,0,0,0,0
1219,2018-11-28,7,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
1220,2018-11-29,4,giovedì,27,0,sole,0,0,0,0,0,0,0,0
1221,2018-11-30,2,venerdì,40,0,sole,0,0,0,0,0,0,0,0
1222,2018-12-01,3,sabato,43,0,nebbia ,0,0,0,0,0,0,0,0
1223,2018-12-02,2,domenica,38,0,nebbia ,0,0,0,0,0,0,0,0
1224,2018-12-04,5,martedì,24,0,nebbia ,0,0,0,0,0,0,0,0
1225,2018-12-05,6,mercoledì,22,0,nebbia ,0,0,1,0,0,0,0,0
1226,2018-12-06,6,giovedì,34,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1227,2018-12-07,3,venerdì,37,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1228,2018-12-08,8,sabato,43,Immacolata Concezione,pioggia nebbia ,0,0,0,0,0,0,0,0
1229,2018-12-09,5,domenica,46,0,nebbia ,0,0,0,0,0,0,0,0
1230,2018-12-11,5,martedì,26,0,sole,0,0,0,0,0,0,0,0
1231,2018-12-12,0,mercoledì,30,0,sole,0,0,0,0,0,0,0,0
1232,2018-12-13,-1,giovedì,31,0,sole,0,0,0,0,0,0,0,0
1233,2018-12-14,-2,venerdì,38,0,sole,0,0,0,0,0,0,0,0
1234,2018-12-15,-3,sabato,52,0,sole,0,0,1,0,1,0,0,0
1235,2018-12-16,-1,domenica,42,0,neve ,1,0,0,0,0,0,0,1
1236,2018-12-18,-2,martedì,27,0,nebbia ,0,0,0,0,0,0,1,0
1237,2018-12-19,1,mercoledì,32,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1238,2018-12-20,4,giovedì,29,0,nebbia ,0,0,0,0,0,0,0,0
1239,2018-12-21,1,venerdì,33,0,nebbia ,0,0,0,0,0,0,0,0
1240,2018-12-22,3,sabato,41,0,nebbia ,1,0,1,0,1,1,1,1
1241,2018-12-23,0,domenica,42,0,nebbia ,0,0,0,0,0,0,0,0
1242,2018-12-26,0,mercoledì,19,Santo Stefano,nebbia ,1,0,1,0,1,1,1,1
1243,2018-12-27,0,giovedì,23,0,nebbia ,0,0,0,0,0,0,0,0
1244,2018-12-28,1,venerdì,29,0,nebbia ,0,0,0,0,0,0,0,0
1245,2018-12-29,2,sabato,32,0,nebbia ,1,0,1,0,1,1,1,1
1246,2018-12-30,4,domenica,22,0,sole,0,0,0,0,0,0,0,0
1247,2018-12-31,2,lunedì,6,Ultimo dell'Anno,nebbia ,0,0,0,0,0,0,0,0
1248,2019-01-02,2,mercoledì,23,0,nebbia ,0,0,0,0,0,0,0,0
1249,2019-01-03,3,giovedì,22,0,sole,0,0,1,0,0,0,0,0
1250,2019-01-04,-1,venerdì,27,0,sole,0,0,0,0,0,0,0,0
1251,2019-01-05,-1,sabato,45,0,sole,0,0,0,0,0,0,0,0
1252,2019-01-06,1,domenica,34,Epifania,sole,0,0,0,0,0,0,0,0
1253,2019-01-08,1,martedì,29,0,nebbia ,0,0,0,0,0,0,0,0
1254,2019-01-09,1,mercoledì,25,0,nebbia ,0,0,1,0,0,1,0,0
1255,2019-01-10,6,giovedì,32,0,sole,0,0,0,0,0,0,0,0
1256,2019-01-11,1,venerdì,32,0,sole,1,0,0,0,0,0,0,0
1257,2019-01-12,0,sabato,55,0,sole,1,0,1,0,1,1,1,1
1258,2019-01-13,1,domenica,33,0,sole,0,0,0,0,0,0,0,0
1259,2019-01-15,4,martedì,25,0,sole,0,0,0,0,0,0,0,0
1260,2019-01-16,3,mercoledì,31,0,sole,0,0,0,0,0,0,0,0
1261,2019-01-17,5,giovedì,22,0,pioggia ,0,0,0,0,0,0,0,0
1262,2019-01-18,6,venerdì,48,0,pioggia ,0,0,0,0,0,0,0,0
1263,2019-01-19,4,sabato,48,0,sole,0,0,1,0,0,0,0,0
1264,2019-01-20,1,domenica,44,0,sole,0,0,0,0,0,1,0,1
1265,2019-01-22,2,martedì,26,0,sole,0,0,0,0,0,0,0,0
1266,2019-01-24,3,giovedì,29,0,sole,0,0,0,0,0,0,0,0
1267,2019-01-25,1,venerdì,21,0,sole,0,0,0,0,0,0,0,0
1268,2019-01-26,-2,sabato,50,0,nebbia ,0,0,0,0,0,0,1,1
1269,2019-01-27,1,domenica,41,0,pioggia ,1,0,1,0,1,1,0,0
1270,2019-01-29,2,martedì,32,0,nebbia ,0,0,0,0,0,0,0,0
1271,2019-01-30,3,mercoledì,30,0,pioggia ,0,0,0,0,0,0,0,0
1272,2019-01-31,3,giovedì,29,0,pioggia nebbia ,0,0,0,0,0,0,0,0
1273,2019-02-01,3,venerdì,49,0,pioggia neve ,0,0,0,0,0,0,0,0
1274,2019-02-02,4,sabato,61,0,pioggia nebbia ,1,0,0,0,1,0,0,1
1275,2019-02-03,5,domenica,59,0,pioggia ,0,0,0,0,0,1,1,0
1276,2019-02-05,5,martedì,27,0,sole,0,0,0,0,0,0,0,0
1277,2019-02-06,6,mercoledì,29,0,sole,0,0,0,0,0,0,0,0
1278,2019-02-07,4,giovedì,33,0,sole,0,0,0,0,0,0,0,0
1279,2019-02-08,6,venerdì,38,0,sole,0,0,0,0,0,0,0,0
1280,2019-02-09,6,sabato,45,0,sole,0,0,0,0,0,0,0,0
1281,2019-02-10,7,domenica,52,0,pioggia ,0,0,0,0,0,0,0,0
1282,2019-02-12,7,martedì,20,0,sole,0,0,0,0,0,0,0,0
1283,2019-02-13,6,mercoledì,30,0,sole,0,0,0,0,0,0,0,0
1284,2019-02-14,6,giovedì,31,San Valentino,sole,0,0,0,0,0,0,0,0
1285,2019-02-15,6,venerdì,42,0,sole,0,0,0,0,1,0,0,0
1286,2019-02-16,7,sabato,49,0,sole,0,0,0,0,0,0,1,0
1287,2019-02-17,7,domenica,47,0,sole,1,0,1,0,0,1,0,1
1288,2019-02-19,6,martedì,33,0,nebbia ,0,0,0,0,0,0,0,0
1289,2019-02-20,5,mercoledì,37,0,nebbia ,0,0,0,0,0,0,0,0
1290,2019-02-21,6,giovedì,26,0,nebbia ,0,0,0,0,0,0,0,0
1291,2019-02-22,8,venerdì,41,0,sole,0,0,0,0,0,0,1,0
1292,2019-02-23,6,sabato,42,0,sole,0,0,0,0,0,0,0,0
1293,2019-02-24,3,domenica,42,0,sole,1,0,1,0,1,0,0,1
1294,2019-02-26,9,martedì,26,0,sole,0,0,0,0,0,0,0,0
1295,2019-02-27,11,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
1296,2019-02-28,10,giovedì,36,Giovedì Grasso,sole,0,0,0,0,0,0,0,0
1297,2019-03-01,8,venerdì,27,0,sole,0,0,0,0,0,0,0,0
1298,2019-03-02,9,sabato,58,0,sole,0,0,1,0,0,0,1,0
1299,2019-03-03,10,domenica,44,Carnevale,sole,1,0,0,0,1,0,0,1
1300,2019-03-05,8,martedì,35,Martedì Grasso,sole,0,0,0,0,1,0,0,0
1301,2019-03-06,9,mercoledì,34,0,sole,0,0,0,0,0,0,0,0
1302,2019-03-07,13,giovedì,24,0,sole,0,0,0,0,0,0,0,0
1303,2019-03-08,11,venerdì,24,0,sole,0,0,0,0,0,0,0,0
1304,2019-03-09,10,sabato,45,0,sole,0,0,0,0,0,0,0,0
1305,2019-03-10,10,domenica,45,0,sole,0,0,0,0,0,0,0,0
1306,2019-03-12,9,martedì,35,0,sole,0,0,0,0,0,0,0,0
1307,2019-03-13,5,mercoledì,28,0,sole,0,0,0,0,0,0,0,0
1308,2019-03-14,7,giovedì,28,0,sole,0,0,0,0,0,0,0,0
1309,2019-03-15,10,venerdì,25,0,sole,0,0,0,0,0,0,0,0
1310,2019-03-16,11,sabato,44,0,sole,0,0,0,0,0,0,0,0
1311,2019-03-17,11,domenica,47,0,sole,1,0,1,0,1,1,1,1
1312,2019-03-19,7,martedì,25,Festa di San Giuseppe,sole,0,0,0,0,0,0,0,0
1313,2019-03-20,8,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
1314,2019-03-21,10,giovedì,32,0,sole,0,0,0,0,0,0,0,0
1315,2019-03-22,11,venerdì,31,0,sole,0,0,0,0,0,0,0,0
1316,2019-03-23,14,sabato,47,0,sole,0,0,0,0,0,0,0,0
1317,2019-03-24,15,domenica,39,0,sole,0,0,0,0,0,0,0,0
1318,2019-03-26,10,martedì,23,0,sole,0,0,0,0,0,0,0,0
1319,2019-03-27,10,mercoledì,28,0,sole,0,0,0,0,0,0,0,0
1320,2019-03-28,10,giovedì,35,0,sole,0,0,0,0,0,0,0,0
1321,2019-03-29,11,venerdì,33,0,sole,1,0,0,0,0,0,0,0
1322,2019-03-30,13,sabato,58,0,sole,0,0,0,0,1,0,1,0
1323,2019-03-31,14,domenica,45,0,sole,0,0,1,0,0,1,0,1
1324,2019-04-02,16,martedì,26,0,sole,0,0,0,0,0,1,0,0
1325,2019-04-03,14,mercoledì,22,0,sole,0,0,0,0,0,0,0,0
1326,2019-04-04,12,giovedì,33,0,sole,1,0,0,0,0,0,0,0
1327,2019-04-05,11,venerdì,30,0,sole,1,0,1,0,0,0,0,0
1328,2019-04-06,12,sabato,49,0,sole,0,0,0,0,0,0,0,0
1329,2019-04-07,11,domenica,36,0,sole,0,0,0,0,0,0,0,0
1330,2019-04-08,12,lunedì,1,0,sole,0,0,0,0,0,0,0,0
1331,2019-04-09,14,martedì,20,0,sole,0,0,0,0,0,0,0,0
1332,2019-04-10,14,mercoledì,28,0,sole,0,0,0,0,0,0,0,0
1333,2019-04-11,12,giovedì,34,0,sole,0,0,0,0,0,0,0,0
1334,2019-04-12,12,venerdì,26,0,sole,0,0,0,0,0,0,0,0
1335,2019-04-13,11,sabato,49,0,sole,0,0,0,0,1,1,1,0
1336,2019-04-14,10,domenica,55,Domenica delle Palme,sole,1,0,1,0,0,0,0,1
1337,2019-04-16,13,martedì,33,0,sole,0,0,0,0,0,0,0,0
1338,2019-04-17,14,mercoledì,30,0,sole,0,0,0,0,0,1,0,0
1339,2019-04-18,15,giovedì,30,0,sole,0,0,0,0,0,0,0,0
1340,2019-04-19,16,venerdì,29,0,sole,0,0,0,0,0,0,0,0
1341,2019-04-20,16,sabato,33,0,sole,1,0,1,0,1,1,1,0
1342,2019-04-23,13,martedì,26,0,sole,0,0,0,0,0,0,0,0
1343,2019-04-24,17,mercoledì,26,0,sole,0,0,0,0,0,0,0,0
1344,2019-04-25,15,giovedì,36,Anniversario della Liberazione,sole,0,0,0,0,0,0,0,0
1345,2019-04-26,16,venerdì,28,0,sole,0,0,0,0,0,0,0,0
1346,2019-04-27,15,sabato,33,0,sole,0,0,1,0,1,0,0,0
1347,2019-04-28,12,domenica,38,0,sole,1,0,0,0,0,1,1,1
1348,2019-04-30,15,martedì,31,0,sole,0,0,0,0,0,0,0,0
1349,2019-05-01,17,mercoledì,30,Festa dei Lavoratori,sole,0,0,0,0,0,0,0,0
1350,2019-05-02,16,giovedì,22,0,sole,0,0,0,0,0,0,0,0
1351,2019-05-03,15,venerdì,38,0,sole,0,0,0,0,0,0,0,0
1352,2019-05-04,14,sabato,34,0,sole,0,0,0,0,0,0,0,0
1353,2019-05-05,9,domenica,42,0,sole,0,0,0,0,0,1,0,1
1354,2019-05-07,13,martedì,33,0,sole,0,0,0,0,0,0,0,0
1355,2019-05-08,12,mercoledì,31,0,sole,0,0,0,0,0,0,0,0
1356,2019-05-09,14,giovedì,27,0,sole,0,0,0,0,0,0,0,0
1357,2019-05-10,16,venerdì,40,0,sole,1,0,0,0,0,0,1,0
1358,2019-05-11,15,sabato,46,0,sole,0,0,0,0,0,0,0,0
1359,2019-05-12,12,domenica,44,Festa della Mamma,sole,0,0,0,0,0,0,0,0
1360,2019-05-14,13,martedì,24,0,sole,0,0,0,0,0,0,0,0
1361,2019-05-15,9,mercoledì,21,0,sole,0,0,0,0,0,0,0,0
1362,2019-05-16,14,giovedì,24,0,sole,0,0,0,0,0,0,0,0
1363,2019-05-17,16,venerdì,34,0,sole,0,0,0,0,0,0,0,0
1364,2019-05-18,14,sabato,49,0,sole,0,0,0,0,0,0,0,0
1365,2019-05-19,14,domenica,34,0,sole,1,0,1,0,1,0,1,1
1366,2019-05-21,16,martedì,32,0,sole,0,0,0,0,0,0,0,0
